     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        64,         0,         0,   0.047,pymatching,5c67d5d1608453d91edac6ab040eaa247a4a59c7c71cc07f262dc6ae67ac3d26,"{""d"":17,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":17,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":51}}",
      1024,       138,         0,   0.032,pymatching,bc76fc4074f35376c22792b1791db902c835b986564c21aa3ba2bff3a044b41f,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":[0.009000000000000001,0],""before_measure_flip_probability"":[0.021,0],""before_round_data_bias_probability"":[0.00030000000000000003,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.00030000000000000003,""rounds"":15}}",
     13312,        77,         0,   0.094,pymatching,6b75ef27dfe45b7ce3628f2d3210c4a20bc4fd5f2d5d1f990c49a29a9bc1f425,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":15}}",
       256,        89,         0,   0.063,pymatching,865e15ab55162ba747bf41d5e2576807bd110f2803fe583be712c032b91794f6,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":[0.012,0],""before_measure_flip_probability"":[0.028,0],""before_round_data_bias_probability"":[0.0004,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0004,""rounds"":27}}",
        17,         0,         0,   0.015,pymatching,6b4b5a193d68480ecf46652752252deaffd6ad16f69f9dbb8ff71250470089cd,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":[0.006,0],""before_measure_flip_probability"":[0.014,0],""before_round_data_bias_probability"":[0.0002,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0002,""rounds"":27}}",
      8192,        50,         0,   0.062,pymatching,7cde57d28e81c238f6cc843faf44418ffa5f39922662591c48e16ffd3392b182,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":15}}",
      2048,       264,         0,   0.047,pymatching,bc76fc4074f35376c22792b1791db902c835b986564c21aa3ba2bff3a044b41f,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":[0.009000000000000001,0],""before_measure_flip_probability"":[0.021,0],""before_round_data_bias_probability"":[0.00030000000000000003,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.00030000000000000003,""rounds"":15}}",
       256,         8,         0,   0.032,pymatching,6b4b5a193d68480ecf46652752252deaffd6ad16f69f9dbb8ff71250470089cd,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":[0.006,0],""before_measure_flip_probability"":[0.014,0],""before_round_data_bias_probability"":[0.0002,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0002,""rounds"":27}}",
         1,         0,         0,   0.015,pymatching,7519100a1ba1317f474198f53dfd89602ab1359f2178a2878fd1baf343625a88,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":27}}",
         1,         0,         0,   0.015,pymatching,22a5e741343c5d39cd490d85d129f3a82f23d6f293d610b5bb02109c38a7cb54,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":[0.009000000000000001,0],""before_measure_flip_probability"":[0.021,0],""before_round_data_bias_probability"":[0.00030000000000000003,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.00030000000000000003,""rounds"":27}}",
