     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       170,         0,   0.016,pymatching,55752277556a83ebadf96022e015de1fc4b343641a6284ffe0616260a98069f2,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0023,""params"":{""after_clifford1_depolarization"":0.00023,""after_clifford2_depolarization"":0.0023,""after_reset_flip_probability"":0.0069,""before_measure_flip_probability"":0.0161,""before_round_data_bias_probability"":[0.00023,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00023,""rounds"":15}}",
         1,         1,         0,   0.016,pymatching,96baf157a69c6c0042623fd207b7d136d4e887fd87693ecd876ceb07cea4c1a1,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":9,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":27}}",
      1024,       211,         0,   0.016,pymatching,0666493d1a1f270a649f8fce595499bcdf7efdfa56d8e6d2123aac5bd7a16a92,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0027,""params"":{""after_clifford1_depolarization"":0.00027,""after_clifford2_depolarization"":0.0027,""after_reset_flip_probability"":0.0081,""before_measure_flip_probability"":0.0189,""before_round_data_bias_probability"":[0.00027,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00027,""rounds"":15}}",
      1024,       186,         0,   0.016,pymatching,14c6f77f3c37a854d869e1a2c27f20bfed82b5ee9fcc9a0fdef5b794be6a0387,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0026,""params"":{""after_clifford1_depolarization"":0.00026,""after_clifford2_depolarization"":0.0026,""after_reset_flip_probability"":0.0078,""before_measure_flip_probability"":0.0182,""before_round_data_bias_probability"":[0.00026,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00026,""rounds"":15}}",
      1280,       208,         0,   0.031,pymatching,0a99bee553335cf26db45268af2d9a43e7d19baeba09afb24b90e62a5f6ab75c,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0024,""params"":{""after_clifford1_depolarization"":0.00023999999999999998,""after_clifford2_depolarization"":0.0024,""after_reset_flip_probability"":0.0072,""before_measure_flip_probability"":0.0168,""before_round_data_bias_probability"":[0.00023999999999999998,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00023999999999999998,""rounds"":15}}",
        16,         1,         0,   0.015,pymatching,96baf157a69c6c0042623fd207b7d136d4e887fd87693ecd876ceb07cea4c1a1,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":9,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":27}}",
         1,         0,         0,   0.031,pymatching,664d073d599f6ba738a664b203f4209c833da3e5620f15b12817ea43dfa1bdb4,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0023,""params"":{""after_clifford1_depolarization"":0.00023,""after_clifford2_depolarization"":0.0023,""after_reset_flip_probability"":0.0069,""before_measure_flip_probability"":0.0161,""before_round_data_bias_probability"":[0.00023,100],""distance"":13,""nswaps"":10,""pswap_depolarization"":0.00023,""rounds"":39}}",
       256,        48,         0,   0.047,pymatching,15362ca92ca84f9778b519fddef4e8210e39be98afd4dadf5f2afc2f67a12aee,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0024,""params"":{""after_clifford1_depolarization"":0.00023999999999999998,""after_clifford2_depolarization"":0.0024,""after_reset_flip_probability"":0.0072,""before_measure_flip_probability"":0.0168,""before_round_data_bias_probability"":[0.00023999999999999998,100],""distance"":9,""nswaps"":10,""pswap_depolarization"":0.00023999999999999998,""rounds"":27}}",
      2048,       345,         0,   0.047,pymatching,bb3fec71e353faca85959e37b827571d0ee66c0a9fa80874f5c9b8b583f1b271,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":15}}",
      1024,       205,         0,   0.031,pymatching,0666493d1a1f270a649f8fce595499bcdf7efdfa56d8e6d2123aac5bd7a16a92,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0027,""params"":{""after_clifford1_depolarization"":0.00027,""after_clifford2_depolarization"":0.0027,""after_reset_flip_probability"":0.0081,""before_measure_flip_probability"":0.0189,""before_round_data_bias_probability"":[0.00027,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00027,""rounds"":15}}",
